version,1.3.0
info,team,Bahamas
info,team,Bermuda
info,gender,male
info,season,2010
info,date,2010/05/28
info,competition,ICC World Cricket League Americas Region Division One 2010
info,venue,National Stadium
info,city,Hamilton
info,toss_winner,Bermuda
info,toss_decision,field
info,player_of_match,K Tucker
info,umpire,H Smythe
info,umpire,K Bayney
info,reserve_umpire,R Austin
info,match_referee,AFG Griffith
info,winner,Bermuda
info,winner_wickets,7
ball,2,1.6,Bermuda,FS Crockwell,J Edness,G Irvin,0,1,"",""
ball,2,1.7,Bermuda,FS Crockwell,J Edness,G Irvin,1,0,"",""
ball,2,2.1,Bermuda,FS Crockwell,J Edness,J Adderley,0,0,caught,FS Crockwell
ball,2,2.2,Bermuda,J Edness,SD Outerbridge,J Adderley,0,0,"",""
ball,2,2.3,Bermuda,J Edness,SD Outerbridge,J Adderley,2,0,"",""
ball,2,2.4,Bermuda,J Edness,SD Outerbridge,J Adderley,0,0,"",""
ball,2,2.5,Bermuda,J Edness,SD Outerbridge,J Adderley,0,0,"",""
ball,2,2.6,Bermuda,J Edness,SD Outerbridge,J Adderley,0,0,"",""
ball,2,3.1,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,3.2,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,3.3,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,3.4,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,3.5,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,3.6,Bermuda,SD Outerbridge,J Edness,G Irvin,4,0,"",""
ball,2,4.1,Bermuda,J Edness,SD Outerbridge,J Adderley,1,0,"",""
ball,2,4.2,Bermuda,SD Outerbridge,J Edness,J Adderley,0,1,"",""
ball,2,4.3,Bermuda,SD Outerbridge,J Edness,J Adderley,1,0,"",""
ball,2,4.4,Bermuda,J Edness,SD Outerbridge,J Adderley,1,0,"",""
ball,2,4.5,Bermuda,SD Outerbridge,J Edness,J Adderley,1,0,"",""
ball,2,4.6,Bermuda,J Edness,SD Outerbridge,J Adderley,4,0,"",""
ball,2,4.7,Bermuda,J Edness,SD Outerbridge,J Adderley,0,1,"",""
ball,2,4.8,Bermuda,J Edness,SD Outerbridge,J Adderley,0,0,"",""
ball,2,5.1,Bermuda,SD Outerbridge,J Edness,G Irvin,1,0,"",""
ball,2,5.2,Bermuda,J Edness,SD Outerbridge,G Irvin,0,0,"",""
ball,2,5.3,Bermuda,J Edness,SD Outerbridge,G Irvin,0,1,"",""
ball,2,5.4,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,5.5,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,5.6,Bermuda,SD Outerbridge,J Edness,G Irvin,1,0,"",""
ball,2,6.1,Bermuda,SD Outerbridge,J Edness,A Peters,1,0,"",""
ball,2,6.2,Bermuda,J Edness,SD Outerbridge,A Peters,0,0,"",""
ball,2,6.3,Bermuda,J Edness,SD Outerbridge,A Peters,0,1,"",""
ball,2,6.4,Bermuda,J Edness,SD Outerbridge,A Peters,0,0,"",""
ball,2,6.5,Bermuda,J Edness,SD Outerbridge,A Peters,1,0,"",""
ball,2,6.6,Bermuda,SD Outerbridge,J Edness,A Peters,0,0,"",""
ball,2,6.7,Bermuda,SD Outerbridge,J Edness,A Peters,1,0,"",""
ball,2,7.1,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,7.2,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,7.3,Bermuda,SD Outerbridge,J Edness,G Irvin,4,0,"",""
ball,2,7.4,Bermuda,SD Outerbridge,J Edness,G Irvin,3,0,"",""
ball,2,7.5,Bermuda,J Edness,SD Outerbridge,G Irvin,0,0,"",""
ball,2,7.6,Bermuda,J Edness,SD Outerbridge,G Irvin,0,0,"",""
ball,2,8.1,Bermuda,SD Outerbridge,J Edness,A Peters,0,1,"",""
ball,2,8.2,Bermuda,J Edness,SD Outerbridge,A Peters,0,0,"",""
ball,2,8.3,Bermuda,J Edness,SD Outerbridge,A Peters,0,1,"",""
ball,2,8.4,Bermuda,J Edness,SD Outerbridge,A Peters,0,0,"",""
ball,2,8.5,Bermuda,J Edness,SD Outerbridge,A Peters,0,0,"",""
ball,2,8.6,Bermuda,J Edness,SD Outerbridge,A Peters,0,0,"",""
ball,2,8.7,Bermuda,J Edness,SD Outerbridge,A Peters,0,0,"",""
ball,2,9.1,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,9.2,Bermuda,SD Outerbridge,J Edness,G Irvin,4,0,"",""
ball,2,9.3,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,9.4,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,9.5,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,9.6,Bermuda,SD Outerbridge,J Edness,G Irvin,0,1,"",""
ball,2,9.7,Bermuda,SD Outerbridge,J Edness,G Irvin,0,0,"",""
ball,2,10.1,Bermuda,J Edness,SD Outerbridge,DG Weakley,4,0,"",""
ball,2,10.2,Bermuda,J Edness,SD Outerbridge,DG Weakley,0,0,"",""
ball,2,10.3,Bermuda,J Edness,SD Outerbridge,DG Weakley,0,0,"",""
ball,2,10.4,Bermuda,J Edness,SD Outerbridge,DG Weakley,0,0,"",""
ball,2,10.5,Bermuda,J Edness,SD Outerbridge,DG Weakley,2,0,"",""
ball,2,10.6,Bermuda,J Edness,SD Outerbridge,DG Weakley,1,0,"",""
ball,2,11.1,Bermuda,J Edness,SD Outerbridge,M Taylor,0,1,"",""
ball,2,11.2,Bermuda,J Edness,SD Outerbridge,M Taylor,4,0,"",""
ball,2,11.3,Bermuda,J Edness,SD Outerbridge,M Taylor,0,0,"",""
ball,2,11.4,Bermuda,J Edness,SD Outerbridge,M Taylor,0,0,"",""
ball,2,11.5,Bermuda,J Edness,SD Outerbridge,M Taylor,0,0,"",""
ball,2,11.6,Bermuda,J Edness,SD Outerbridge,M Taylor,0,0,"",""
ball,2,11.7,Bermuda,J Edness,SD Outerbridge,M Taylor,1,1,"",""
ball,2,11.8,Bermuda,SD Outerbridge,J Edness,M Taylor,0,0,"",""
ball,2,12.1,Bermuda,J Edness,SD Outerbridge,DG Weakley,0,0,caught,J Edness
ball,2,12.2,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,0,0,"",""
ball,2,12.3,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,0,0,"",""
ball,2,12.4,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,0,0,"",""
ball,2,12.5,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,4,0,"",""
ball,2,12.6,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,0,0,"",""
ball,2,13.1,Bermuda,SD Outerbridge,DL Hemp,M Taylor,0,0,"",""
ball,2,13.2,Bermuda,SD Outerbridge,DL Hemp,M Taylor,0,0,"",""
ball,2,13.3,Bermuda,SD Outerbridge,DL Hemp,M Taylor,0,0,"",""
ball,2,13.4,Bermuda,SD Outerbridge,DL Hemp,M Taylor,4,0,"",""
ball,2,13.5,Bermuda,SD Outerbridge,DL Hemp,M Taylor,0,0,"",""
ball,2,13.6,Bermuda,SD Outerbridge,DL Hemp,M Taylor,1,0,"",""
ball,2,14.1,Bermuda,SD Outerbridge,DL Hemp,DG Weakley,0,0,"",""
ball,2,14.2,Bermuda,SD Outerbridge,DL Hemp,DG Weakley,0,0,"",""
ball,2,14.3,Bermuda,SD Outerbridge,DL Hemp,DG Weakley,0,0,"",""
ball,2,14.4,Bermuda,SD Outerbridge,DL Hemp,DG Weakley,0,0,"",""
ball,2,14.5,Bermuda,SD Outerbridge,DL Hemp,DG Weakley,4,0,"",""
ball,2,14.6,Bermuda,SD Outerbridge,DL Hemp,DG Weakley,0,0,"",""
ball,2,15.1,Bermuda,DL Hemp,SD Outerbridge,NH Ekanayake,0,0,"",""
ball,2,15.2,Bermuda,DL Hemp,SD Outerbridge,NH Ekanayake,2,0,"",""
ball,2,15.3,Bermuda,DL Hemp,SD Outerbridge,NH Ekanayake,0,0,"",""
ball,2,15.4,Bermuda,DL Hemp,SD Outerbridge,NH Ekanayake,1,0,"",""
ball,2,15.5,Bermuda,SD Outerbridge,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,15.6,Bermuda,SD Outerbridge,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,16.1,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,0,0,"",""
ball,2,16.2,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,0,1,"",""
ball,2,16.3,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,2,0,"",""
ball,2,16.4,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,0,0,"",""
ball,2,16.5,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,0,0,"",""
ball,2,16.6,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,0,0,"",""
ball,2,16.7,Bermuda,DL Hemp,SD Outerbridge,DG Weakley,4,0,"",""
ball,2,17.1,Bermuda,SD Outerbridge,DL Hemp,NH Ekanayake,1,0,"",""
ball,2,17.2,Bermuda,DL Hemp,SD Outerbridge,NH Ekanayake,0,0,"",""
ball,2,17.3,Bermuda,DL Hemp,SD Outerbridge,NH Ekanayake,1,0,"",""
ball,2,17.4,Bermuda,SD Outerbridge,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,17.5,Bermuda,SD Outerbridge,DL Hemp,NH Ekanayake,4,0,"",""
ball,2,17.6,Bermuda,SD Outerbridge,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,18.1,Bermuda,DL Hemp,SD Outerbridge,A Peters,6,0,"",""
ball,2,18.2,Bermuda,DL Hemp,SD Outerbridge,A Peters,0,0,"",""
ball,2,18.3,Bermuda,DL Hemp,SD Outerbridge,A Peters,0,0,"",""
ball,2,18.4,Bermuda,DL Hemp,SD Outerbridge,A Peters,0,0,"",""
ball,2,18.5,Bermuda,DL Hemp,SD Outerbridge,A Peters,0,1,"",""
ball,2,18.6,Bermuda,DL Hemp,SD Outerbridge,A Peters,1,0,"",""
ball,2,18.7,Bermuda,SD Outerbridge,DL Hemp,A Peters,1,0,"",""
ball,2,19.1,Bermuda,SD Outerbridge,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,19.2,Bermuda,SD Outerbridge,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,19.3,Bermuda,SD Outerbridge,DL Hemp,NH Ekanayake,0,0,caught,SD Outerbridge
ball,2,19.4,Bermuda,JJ Tucker,DL Hemp,NH Ekanayake,3,0,"",""
ball,2,19.5,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,1,0,"",""
ball,2,19.6,Bermuda,JJ Tucker,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,20.1,Bermuda,DL Hemp,JJ Tucker,A Peters,0,0,"",""
ball,2,20.2,Bermuda,DL Hemp,JJ Tucker,A Peters,1,0,"",""
ball,2,20.3,Bermuda,JJ Tucker,DL Hemp,A Peters,0,0,"",""
ball,2,20.4,Bermuda,JJ Tucker,DL Hemp,A Peters,0,0,"",""
ball,2,20.5,Bermuda,JJ Tucker,DL Hemp,A Peters,0,0,"",""
ball,2,20.6,Bermuda,JJ Tucker,DL Hemp,A Peters,0,0,"",""
ball,2,21.1,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,0,0,"",""
ball,2,21.2,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,0,0,"",""
ball,2,21.3,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,0,0,"",""
ball,2,21.4,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,0,0,"",""
ball,2,21.5,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,1,0,"",""
ball,2,21.6,Bermuda,JJ Tucker,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,22.1,Bermuda,DL Hemp,JJ Tucker,A Peters,1,0,"",""
ball,2,22.2,Bermuda,JJ Tucker,DL Hemp,A Peters,0,0,"",""
ball,2,22.3,Bermuda,JJ Tucker,DL Hemp,A Peters,1,0,"",""
ball,2,22.4,Bermuda,DL Hemp,JJ Tucker,A Peters,1,0,"",""
ball,2,22.5,Bermuda,JJ Tucker,DL Hemp,A Peters,3,0,"",""
ball,2,22.6,Bermuda,DL Hemp,JJ Tucker,A Peters,0,0,"",""
ball,2,23.1,Bermuda,JJ Tucker,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,23.2,Bermuda,JJ Tucker,DL Hemp,NH Ekanayake,1,0,"",""
ball,2,23.3,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,1,0,"",""
ball,2,23.4,Bermuda,JJ Tucker,DL Hemp,NH Ekanayake,0,2,"",""
ball,2,23.5,Bermuda,JJ Tucker,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,23.6,Bermuda,JJ Tucker,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,24.1,Bermuda,DL Hemp,JJ Tucker,A Peters,2,0,"",""
ball,2,24.2,Bermuda,DL Hemp,JJ Tucker,A Peters,0,0,"",""
ball,2,24.3,Bermuda,DL Hemp,JJ Tucker,A Peters,1,0,"",""
ball,2,24.4,Bermuda,JJ Tucker,DL Hemp,A Peters,0,0,"",""
ball,2,24.5,Bermuda,JJ Tucker,DL Hemp,A Peters,0,0,"",""
ball,2,24.6,Bermuda,JJ Tucker,DL Hemp,A Peters,0,0,"",""
ball,2,25.1,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,1,0,"",""
ball,2,25.2,Bermuda,JJ Tucker,DL Hemp,NH Ekanayake,0,0,"",""
ball,2,25.3,Bermuda,JJ Tucker,DL Hemp,NH Ekanayake,1,0,"",""
ball,2,25.4,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,0,0,"",""
ball,2,25.5,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,0,0,"",""
ball,2,25.6,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,0,1,"",""
ball,2,25.7,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,0,0,"",""
ball,2,26.1,Bermuda,JJ Tucker,DL Hemp,JR Barry,4,0,"",""
ball,2,26.2,Bermuda,JJ Tucker,DL Hemp,JR Barry,0,0,"",""
ball,2,26.3,Bermuda,JJ Tucker,DL Hemp,JR Barry,0,1,"",""
ball,2,26.4,Bermuda,JJ Tucker,DL Hemp,JR Barry,0,0,"",""
ball,2,26.5,Bermuda,JJ Tucker,DL Hemp,JR Barry,0,0,"",""
ball,2,26.6,Bermuda,JJ Tucker,DL Hemp,JR Barry,0,0,"",""
ball,2,26.7,Bermuda,JJ Tucker,DL Hemp,JR Barry,0,0,"",""
ball,2,27.1,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,0,0,"",""
ball,2,27.2,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,0,0,"",""
ball,2,27.3,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,1,0,"",""
ball,2,27.4,Bermuda,JJ Tucker,DL Hemp,NH Ekanayake,1,0,"",""
ball,2,27.5,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,2,0,"",""
ball,2,27.6,Bermuda,DL Hemp,JJ Tucker,NH Ekanayake,0,0,"",""
ball,2,28.1,Bermuda,JJ Tucker,DL Hemp,JR Barry,0,0,"",""
ball,2,28.2,Bermuda,JJ Tucker,DL Hemp,JR Barry,1,1,"",""
